ID,Government rank,Average Unrest,Average Autonomy,Estimated Monthly Income
	BRU,1,-4.462,33.125,2.855
	EFR,1,-3.473,21.825,5.026
	FRN,1,0.000,0.000,0.001
	GER,2,0.000,0.000,0.001
	HAB,1,-10.168,1.329,28.360
	HAM,1,3.290,0.000,7.604
	HAN,1,0.000,0.000,0.001
	HES,1,11.406,23.655,3.301
	HLR,3,0.000,0.000,0.001
	KLE,1,0.000,0.000,0.001
	KOL,1,-60.877,0.125,5.342
	LAU,1,0.000,0.000,0.001
	LOR,1,-85.956,10.650,2.977
	LUN,1,0.000,0.000,0.001
	MAG,1,0.000,0.000,0.001
	MAI,2,-2.198,0.500,26.366
	MEI,1,0.000,0.000,0.001
	MKL,1,-12.774,0.000,2.495
	MUN,1,0.000,0.000,0.001
	MVA,1,0.000,0.000,0.001
	OLD,1,0.000,0.000,0.001
	PAL,1,-8.309,14.937,7.879
	POM,1,0.000,0.000,0.001
	SAX,1,-8.790,4.786,52.700
	SIL,1,0.000,0.000,0.001
	SLZ,1,-7.028,0.000,5.908
	STY,1,0.000,0.000,0.001
	SWI,1,-6.992,0.100,4.861
	THU,1,0.000,0.000,0.001
	TIR,1,0.000,0.000,0.001
	TRI,2,0.000,0.000,0.001
	ULM,1,-0.119,0.000,4.647
	WBG,1,-1.235,1.200,6.025
	WES,2,0.000,0.000,0.001
	WUR,1,-10.862,0.400,2.889
	NUM,1,-5.584,0.000,12.201
	MEM,1,-2.378,0.000,3.654
	VER,1,0.000,0.000,0.001
	NSA,1,0.000,0.000,0.001
	RVA,1,0.000,0.000,0.001
	DTT,1,0.000,0.000,0.001
	ARA,2,0.000,0.000,0.001
	CAS,2,-11.669,31.024,70.274
	CAT,1,0.000,0.000,0.001
	GRA,1,0.000,0.000,0.001
	NAV,1,0.000,0.000,0.001
	POR,1,-7.901,11.112,13.365
	SPA,2,0.000,0.000,0.001
	GAL,2,0.000,0.000,0.001
	LON,2,0.000,0.000,0.001
	ADU,2,0.000,0.000,0.001
	VAL,2,0.000,0.000,0.001
	ASU,2,0.000,0.000,0.001
	MJO,2,-7.458,0.475,3.517
	AQU,1,0.000,0.000,0.001
	ETR,2,0.000,0.000,0.001
	FER,1,0.000,0.000,0.001
	GEN,1,0.000,0.000,0.001
	ITA,2,-83.377,8.070,67.452
	MAN,1,-7.536,0.000,11.318
	MLO,2,0.000,0.000,0.001
	MOD,1,0.000,0.000,0.001
	NAP,2,-2.923,0.000,1.154
	PAP,2,-1.641,4.960,3.388
	PAR,1,0.000,0.000,0.001
	PIS,1,0.000,0.000,0.001
	SAR,2,0.000,0.000,0.001
	SAV,1,0.000,0.000,0.001
	SIC,2,0.000,0.000,0.001
	SIE,1,0.000,0.000,0.001
	TUS,1,0.000,0.000,0.001
	URB,1,0.000,0.000,0.001
	VEN,2,0.000,0.000,0.001
	MFA,1,0.000,0.000,0.001
	LUC,1,0.000,0.000,0.001
	LAN,1,0.000,0.000,0.001
	JAI,1,0.000,0.000,0.001
	BRB,1,0.000,0.000,0.001
	FLA,1,0.000,0.000,0.001
	FRI,1,0.000,0.000,0.001
	GEL,1,0.000,0.000,0.001
	HAI,1,0.000,0.000,0.001
	HOL,1,0.000,0.000,0.001
	LIE,1,-4.688,0.000,3.410
	LUX,1,0.000,0.000,0.001
	NED,2,-27.489,5.417,180.683
	UTR,1,0.000,0.000,0.001
	ARM,2,0.000,0.000,0.001
	AST,2,0.000,0.000,0.001
	CRI,2,-39.353,12.316,54.723
	GEO,2,0.000,0.000,0.001
	KAZ,2,-7.236,0.920,3.387
	MOS,1,-11.116,0.606,12.665
	NOV,1,1.331,0.622,5.137
	PSK,1,0.000,0.000,0.001
	QAS,1,0.000,0.000,0.001
	RUS,3,0.000,0.000,0.001
	RYA,1,0.000,0.000,0.001
	TVE,1,0.000,0.000,0.001
	UKR,2,0.000,0.000,0.001
	YAR,1,0.000,0.000,0.001
	ZAZ,2,0.000,0.000,0.001
	NOG,2,-8.858,0.133,6.241
	SIB,2,-2.968,0.700,4.676
	PLT,1,0.000,0.000,0.001
	PRM,1,0.000,0.000,0.001
	FEO,1,0.000,0.000,0.001
	BSH,2,-9.998,1.702,3.181
	BLO,1,0.000,0.000,0.001
	RSO,1,0.000,0.000,0.001
	GOL,2,0.000,0.000,0.001
	GLH,2,0.000,0.000,0.001
	ADE,1,0.000,0.000,0.001
	ALH,1,-8.225,0.306,4.544
	ANZ,2,0.000,0.000,0.001
	ARB,2,0.000,0.000,0.001
	ARD,1,0.000,0.000,0.001
	BHT,1,0.000,0.000,0.001
	DAW,2,0.000,0.000,0.001
	ERE,1,0.000,0.000,0.001
	FAD,1,0.000,0.000,0.001
	GRM,1,0.000,0.000,0.001
	HDR,2,-13.024,39.793,7.130
	HED,1,0.000,0.000,0.001
	LEB,2,0.000,0.000,0.001
	MAK,2,3.783,13.055,3.029
	MDA,1,-76.855,21.816,2.999
	MFL,1,0.000,0.000,0.001
	MHR,2,-10.908,0.000,2.079
	NAJ,2,0.000,0.000,0.001
	NJR,1,0.000,0.000,0.001
	OMA,1,0.000,0.000,0.001
	RAS,1,0.000,0.000,0.001
	SHM,2,0.000,0.000,0.001
	SHR,2,0.000,0.000,0.001
	SRV,2,0.000,0.000,0.001
	YAS,2,0.000,0.000,0.001
	YEM,1,-31.712,8.856,19.474
	HSN,1,0.000,0.000,0.001
	BTL,1,0.000,0.000,0.001
	AKK,2,0.000,0.000,0.001
	AYD,1,0.000,0.000,0.001
	CND,1,0.000,0.000,0.001
	DUL,1,0.000,0.000,0.001
	IRQ,2,0.000,0.000,0.001
	KAR,1,0.000,0.000,0.001
	SYR,1,-10.405,5.841,8.246
	TRE,2,0.000,0.000,0.001
	SRU,1,0.000,0.000,0.001
	MEN,1,0.000,0.000,0.001
	RAM,1,0.000,0.000,0.001
	AVR,1,0.000,0.000,0.001
	MLK,1,0.000,0.000,0.001
	SME,1,0.000,0.000,0.001
	ARL,1,0.000,0.000,0.001
	MSY,1,0.000,0.000,0.001
	RUM,3,-49.519,13.452,129.976
	ALG,1,0.000,0.000,0.001
	FEZ,2,0.000,0.000,0.001
	MAM,2,-3.529,1.050,22.618
	MOR,2,-63.570,6.683,10.421
	TRP,1,0.000,0.000,0.001
	TUN,2,-13.443,35.393,69.605
	EGY,2,0.000,0.000,0.001
	KBA,1,0.000,0.000,0.001
	TFL,1,0.000,0.000,0.001
	SOS,1,0.000,0.000,0.001
	TLC,2,0.000,0.000,0.001
	TGT,1,0.000,0.000,0.001
	GHD,1,0.000,0.000,0.001
	FZA,1,0.000,0.000,0.001
	MZB,1,0.000,0.000,0.001
	SLE,2,0.000,0.000,0.001
	TET,2,0.000,0.000,0.001
	MRK,1,0.000,0.000,0.001
	KZH,2,0.000,0.000,0.001
	KHI,1,-10.803,65.564,2.954
	SHY,2,0.000,0.000,0.001
	KOK,2,0.000,0.000,0.001
	BUK,2,0.000,0.000,0.001
	AFG,1,-6.060,1.365,12.622
	KHO,1,0.000,0.000,0.001
	PER,2,0.000,0.000,0.001
	QAR,1,0.000,0.000,0.001
	TIM,3,-7.912,0.437,5.282
	TRS,1,-6.005,0.977,18.241
	KRY,2,0.000,0.000,0.001
	CIR,1,0.000,0.000,0.001
	GAZ,2,0.000,0.000,0.001
	IME,2,0.000,0.000,0.001
	TAB,2,0.000,0.000,0.001
	ORM,2,-40.575,1.850,4.885
	LRI,1,0.000,0.000,0.001
	SIS,1,-4.401,5.416,1.387
	BPI,1,0.000,0.000,0.001
	FRS,1,-6.098,7.608,10.075
	KRM,1,0.000,0.000,0.001
	YZD,1,0.000,0.000,0.001
	ISF,1,0.000,0.000,0.001
	TBR,1,0.000,0.000,0.001
	BSR,1,0.000,0.000,0.001
	MGR,1,0.000,0.000,0.001
	QOM,1,-5.104,2.418,22.462
	AZT,1,-16.569,10.571,7.663
	CHE,1,0.000,0.000,0.001
	CHM,2,-2.760,7.671,6.158
	CRE,1,0.000,0.000,0.001
	HUR,2,-7.235,13.633,9.739
	INC,2,0.000,0.000,0.001
	IRO,2,-8.320,0.533,3.056
	MAY,2,0.000,0.000,0.001
	SHA,1,0.000,0.000,0.001
	ZAP,1,0.000,0.000,0.001
	ASH,2,0.000,0.000,0.001
	BEN,2,-12.715,0.000,1.351
	ETH,3,-0.653,14.726,18.189
	KON,2,-1.616,0.937,15.197
	MAL,2,0.000,0.000,0.001
	NUB,2,-9.609,0.533,2.187
	SON,3,15.788,4.270,15.046
	ZAN,2,-22.780,1.029,35.873
	ZIM,2,0.000,0.000,0.001
	ADA,2,-3.236,0.800,14.050
	HAU,2,0.000,0.000,0.001
	KBO,2,0.000,0.000,0.001
	LOA,1,0.000,0.000,0.001
	OYO,2,-0.194,4.358,5.547
	SOF,2,0.000,0.000,0.001
	SOK,2,0.000,0.000,0.001
	JOL,2,0.000,0.000,0.001
	SFA,1,0.000,0.000,0.001
	MBA,2,-0.852,33.731,10.870
	MLI,2,-4.156,0.000,3.591
	AJU,2,-36.487,6.585,27.218
	MDI,1,0.000,0.000,0.001
	ENA,2,0.000,0.000,0.001
	WGD,2,0.000,0.000,0.001
	ZND,2,0.000,0.000,0.001
	GUR,2,0.000,0.000,0.001
	TEN,2,0.000,0.000,0.001
	OGD,2,0.000,0.000,0.001
	ZUL,2,0.000,0.000,0.001
	SOM,2,0.000,0.000,0.001
	AKS,3,0.000,0.000,0.001
	GZI,2,0.000,0.000,0.001
	NBI,2,0.000,0.000,0.001
	RZI,2,0.000,0.000,0.001
	KIT,2,0.000,0.000,0.001
	WAD,2,0.000,0.000,0.001
	AFA,2,0.000,0.000,0.001
	ALO,2,0.000,0.000,0.001
	DAR,2,0.000,0.000,0.001
	GLE,2,0.000,0.000,0.001
	HAR,2,0.000,0.000,0.001
	HOB,2,0.000,0.000,0.001
	KAF,2,0.000,0.000,0.001
	MED,2,-8.594,0.000,2.901
	MJE,2,0.000,0.000,0.001
	MRE,2,0.000,0.000,0.001
	PTE,2,0.000,0.000,0.001
	WAR,1,0.000,0.000,0.001
	BTI,2,0.000,0.000,0.001
	BEJ,1,0.000,0.000,0.001
	JIM,2,0.000,0.000,0.001
	WLY,2,0.000,0.000,0.001
	DAM,1,0.000,0.000,0.001
	HDY,1,0.000,0.000,0.001
	SOA,3,0.000,0.000,0.001
	JJI,2,0.000,0.000,0.001
	ABB,1,0.000,0.000,0.001
	TYO,2,0.000,0.000,0.001
	SYO,2,0.000,0.000,0.001
	KSJ,2,-10.121,1.980,2.482
	LUB,2,-0.242,0.325,3.024
	LND,2,2.552,0.200,3.671
	CKW,2,-4.316,0.175,2.613
	KIK,2,-9.502,0.666,3.661
	KZB,2,-1.894,0.633,4.499
	YAK,2,-1.914,0.475,2.401
	KLD,2,-6.774,0.575,3.325
	KUB,1,0.000,0.000,0.001
	RWA,2,-2.403,0.100,2.833
	BUU,2,4.088,0.000,1.610
	BUG,2,5.997,0.000,2.606
	NKO,2,0.000,0.000,0.001
	KRW,2,-7.390,0.361,5.553
	BNY,2,-14.905,0.000,1.908
	BSG,2,0.000,0.000,0.001
	UBH,2,0.000,0.000,0.001
	MRA,2,0.000,0.000,0.001
	LDU,1,0.000,0.000,0.001
	TBK,2,0.000,0.000,0.001
	MKU,2,0.000,0.000,0.001
	RZW,1,0.000,0.000,0.001
	MIR,1,0.000,0.000,0.001
	SKA,1,-3.186,0.779,6.543
	BTS,1,0.000,0.000,0.001
	MFY,1,0.000,0.000,0.001
	ANT,1,2.534,22.296,2.450
	ANN,2,0.000,0.000,0.001
	ARK,2,-2.281,0.500,5.722
	ATJ,1,0.000,0.000,0.001
	AYU,2,-55.959,29.556,44.381
	BLI,1,-5.849,0.075,3.658
	BAN,2,0.000,0.000,0.001
	BEI,2,-3.417,7.356,12.931
	CHA,2,0.000,0.000,0.001
	CHG,2,-18.004,14.706,17.829
	CHK,2,-12.180,0.325,3.961
	DAI,2,-23.127,0.562,13.104
	JAP,3,-11.226,1.245,47.243
	AMA,1,0.000,0.000,0.001
	ASA,1,0.000,0.000,0.001
	CSK,1,0.000,0.000,0.001
	DTE,1,0.000,0.000,0.001
	HJO,1,0.000,0.000,0.001
	HSK,2,0.000,0.000,0.001
	HTK,1,0.000,0.000,0.001
	IKE,1,0.000,0.000,0.001
	IMG,1,0.000,0.000,0.001
	MAE,1,0.000,0.000,0.001
	MRI,1,0.000,0.000,0.001
	ODA,1,0.000,0.000,0.001
	OTM,1,0.000,0.000,0.001
	OUC,1,0.000,0.000,0.001
	SBA,1,0.000,0.000,0.001
	SMZ,1,0.000,0.000,0.001
	TKD,1,0.000,0.000,0.001
	TKG,1,0.000,0.000,0.001
	UES,1,0.000,0.000,0.001
	YMN,1,0.000,0.000,0.001
	RFR,1,0.000,0.000,0.001
	ASK,1,0.000,0.000,0.001
	KTB,1,0.000,0.000,0.001
	ANU,1,0.000,0.000,0.001
	AKM,1,0.000,0.000,0.001
	AKT,1,0.000,0.000,0.001
	CBA,1,0.000,0.000,0.001
	ISK,1,0.000,0.000,0.001
	ITO,1,0.000,0.000,0.001
	KKC,1,0.000,0.000,0.001
	KNO,1,0.000,0.000,0.001
	OGS,1,0.000,0.000,0.001
	SHN,1,0.000,0.000,0.001
	STK,1,0.000,0.000,0.001
	TKI,1,0.000,0.000,0.001
	UTN,1,0.000,0.000,0.001
	TTI,1,0.000,0.000,0.001
	KHA,1,0.000,0.000,0.001
	KHM,2,-9.418,0.680,9.019
	KOR,2,-15.734,0.000,74.408
	LNA,2,0.000,0.000,0.001
	LUA,2,0.000,0.000,0.001
	LXA,2,-7.886,0.325,2.215
	MAJ,2,-109.293,0.000,1.608
	MCH,2,0.000,0.000,0.001
	MKS,1,0.000,0.000,0.001
	MLC,2,-5.441,7.270,11.850
	MNG,3,-22.357,31.927,10.027
	MTR,2,0.000,0.000,0.001
	OIR,2,-9.347,1.429,16.712
	PAT,1,0.000,0.000,0.001
	PEG,2,0.000,0.000,0.001
	QNG,3,0.000,0.000,0.001
	RYU,2,0.000,0.000,0.001
	SST,2,0.000,0.000,0.001
	SUK,1,0.000,0.000,0.001
	SUL,2,-5.399,0.000,5.169
	TAU,2,-7.283,0.050,4.012
	TIB,2,0.000,0.000,0.001
	TOK,2,0.000,0.000,0.001
	VIE,2,0.000,0.000,0.001
	CZH,2,0.000,0.000,0.001
	CSH,2,-19.340,0.859,26.645
	CXI,2,-1.035,0.000,1.862
	YUA,3,0.000,0.000,0.001
	FRM,2,0.000,0.000,0.001
	ILK,2,0.000,0.000,0.001
	KLM,2,0.000,0.000,0.001
	MGE,1,0.000,0.000,0.001
	SOO,1,0.000,0.000,0.001
	NVK,1,0.000,0.000,0.001
	SOL,1,0.000,0.000,0.001
	EJZ,2,0.000,0.000,0.001
	NHX,2,-10.505,1.662,3.410
	MYR,2,2.639,0.748,6.549
	MHX,2,-7.658,0.466,3.730
	MJZ,2,-45.130,0.590,7.541
	KRC,2,-1.664,12.662,3.330
	KLK,2,0.000,0.000,0.001
	HMI,1,0.000,0.000,0.001
	ZUN,2,0.000,0.000,0.001
	KAS,1,-6.335,2.272,9.976
	CHH,2,0.000,0.000,0.001
	KSD,2,0.000,0.000,0.001
	SYG,2,0.000,0.000,0.001
	UTS,1,-8.962,0.000,1.242
	KAM,1,-11.001,9.412,1.882
	GUG,2,-7.972,7.657,5.995
	PHA,1,-15.746,28.076,5.508
	CDL,2,-3.340,0.000,1.279
	CYI,2,0.000,0.000,0.001
	CMI,2,0.000,0.000,0.001
	MIN,2,0.000,0.000,0.001
	YUE,2,-36.167,1.163,8.963
	SHU,2,-6.282,2.232,12.381
	NNG,2,0.000,0.000,0.001
	CHC,2,0.000,0.000,0.001
	TNG,2,0.000,0.000,0.001
	WUU,2,-5.118,5.707,29.229
	QIC,2,0.525,9.330,7.090
	YAN,2,0.000,0.000,0.001
	JIN,1,-9.773,0.000,1.349
	LNG,2,-4.566,11.539,23.383
	QIN,2,0.000,0.000,0.001
	HUA,2,0.000,0.000,0.001
	CGS,2,0.000,0.000,0.001
	BAL,1,-8.911,0.200,3.036
	BNG,2,-3.650,3.814,55.022
	BIJ,2,0.000,0.000,0.001
	BAH,2,-6.786,0.874,47.343
	DLH,2,-18.948,3.912,48.023
	GOC,2,0.000,0.000,0.001
	DEC,2,0.000,0.000,0.001
	MAR,2,0.000,0.000,0.001
	MUG,2,0.000,0.000,0.001
	MYS,1,0.000,0.000,0.001
	VIJ,2,-12.285,3.917,50.102
	AHM,2,0.000,0.000,0.001
	ASS,2,0.000,0.000,0.001
	GUJ,2,-9.678,6.260,26.160
	JNP,1,-6.110,0.000,2.837
	MAD,2,0.000,0.000,0.001
	MLW,2,-18.982,0.590,10.703
	MAW,2,0.000,0.000,0.001
	MER,2,0.000,0.000,0.001
	MUL,1,-3.661,0.000,1.404
	NAG,2,0.000,0.000,0.001
	NPL,2,0.000,0.000,0.001
	ORI,2,-3.859,8.500,25.730
	PUN,1,-10.582,0.000,2.134
	SND,2,0.000,0.000,0.001
	BRR,2,0.000,0.000,0.001
	JAN,1,0.000,0.000,0.001
	KRK,1,0.000,0.000,0.001
	GDW,1,0.000,0.000,0.001
	GRJ,1,0.000,0.000,0.001
	GWA,1,0.000,0.000,0.001
	DHU,1,0.000,0.000,0.001
	KSH,2,0.000,0.000,0.001
	KLN,1,0.000,0.000,0.001
	KHD,1,0.000,0.000,0.001
	ODH,2,0.000,0.000,0.001
	VND,1,0.000,0.000,0.001
	MAB,1,0.000,0.000,0.001
	MEW,1,-1.300,0.000,2.012
	BDA,2,0.000,0.000,0.001
	BST,1,0.000,0.000,0.001
	BHU,2,0.000,0.000,0.001
	BND,1,0.000,0.000,0.001
	CEY,2,0.000,0.000,0.001
	JSL,1,-9.390,0.000,1.333
	KAC,1,0.000,0.000,0.001
	KMT,1,0.000,0.000,0.001
	KGR,1,0.000,0.000,0.001
	KAT,1,0.000,0.000,0.001
	KOC,1,0.000,0.000,0.001
	MLB,2,0.000,0.000,0.001
	HAD,1,0.000,0.000,0.001
	NGA,2,0.000,0.000,0.001
	RMP,2,0.000,0.000,0.001
	LDK,2,0.000,0.000,0.001
	BGL,1,0.000,0.000,0.001
	JFN,1,0.000,0.000,0.001
	PTA,2,0.000,0.000,0.001
	GHR,1,0.000,0.000,0.001
	CHD,1,0.000,0.000,0.001
	NGP,1,0.000,0.000,0.001
	JAJ,1,0.000,0.000,0.001
	TRT,1,0.000,0.000,0.001
	CMP,1,0.000,0.000,0.001
	BGA,1,0.000,0.000,0.001
	TPR,1,0.000,0.000,0.001
	SDY,1,0.000,0.000,0.001
	BHA,3,0.000,0.000,0.001
	YOR,1,0.000,0.000,0.001
	DGL,2,-11.820,0.000,2.527
	MBL,1,0.000,0.000,0.001
	SKK,2,0.000,0.000,0.001
	IDR,1,0.000,0.000,0.001
	JLV,1,0.000,0.000,0.001
	PTL,1,0.000,0.000,0.001
	NVR,1,0.000,0.000,0.001
	RJK,1,0.000,0.000,0.001
	JGD,1,0.000,0.000,0.001
	PRB,1,0.000,0.000,0.001
	PAN,1,0.000,0.000,0.001
	KLP,1,0.000,0.000,0.001
	SBP,1,0.000,0.000,0.001
	PTT,1,0.000,0.000,0.001
	RTT,1,-8.276,0.000,8.534
	KLH,1,0.000,0.000,0.001
	KJH,1,0.000,0.000,0.001
	PRD,1,0.000,0.000,0.001
	JPR,1,0.000,0.000,0.001
	SRG,1,0.000,0.000,0.001
	KND,1,0.000,0.000,0.001
	TLG,1,0.000,0.000,0.001
	KLT,1,0.000,0.000,0.001
	DNG,2,-8.298,0.000,2.396
	DTI,2,-11.710,0.000,1.507
	GRK,2,0.000,0.000,0.001
	JML,2,0.000,0.000,0.001
	LWA,2,0.000,0.000,0.001
	MKP,2,0.000,0.000,0.001
	SRM,2,0.000,0.000,0.001
	KTU,2,0.000,0.000,0.001
	KMN,2,0.000,0.000,0.001
	GNG,2,0.000,0.000,0.001
	TNJ,2,0.000,0.000,0.001
	SRH,2,0.000,0.000,0.001
	RJP,2,0.000,0.000,0.001
	BAR,1,0.000,0.000,0.001
	HSA,1,-5.492,4.279,17.857
	SMO,1,0.000,0.000,0.001
	NZH,1,0.000,0.000,0.001
	KOJ,2,0.000,0.000,0.001
	MSA,2,0.000,0.000,0.001
	HIN,3,0.000,0.000,0.001
	ABE,1,0.000,0.000,0.001
	APA,1,-9.180,0.000,2.389
	ASI,1,-10.485,0.000,2.622
	BLA,1,-9.665,0.000,2.056
	CAD,1,0.000,0.000,0.001
	CHI,1,0.000,0.000,0.001
	CHO,1,-7.374,19.701,4.916
	CHY,1,-10.410,0.000,2.075
	COM,1,-11.550,0.000,2.885
	FOX,1,0.000,0.000,0.001
	ILL,1,0.000,0.000,0.001
	LEN,1,0.000,0.000,0.001
	MAH,1,-8.120,0.000,2.735
	MIK,1,0.000,0.000,0.001
	MMI,1,-10.030,0.000,2.686
	NAH,1,-8.295,0.000,1.764
	OJI,1,-9.935,0.000,2.684
	OSA,1,-10.870,0.000,2.844
	OTT,1,-11.610,0.000,1.863
	PAW,1,-10.340,0.000,2.581
	PEQ,1,-11.525,0.000,1.888
	PIM,1,-7.180,0.000,2.884
	POT,1,0.000,0.000,0.001
	POW,1,-11.009,0.350,6.528
	PUE,1,0.000,0.000,0.001
	SHO,1,-9.485,90.000,2.945
	SIO,1,-9.620,90.000,2.891
	SUS,1,0.000,0.000,0.001
	WCR,1,-11.445,0.000,2.288
	AIR,1,-8.360,0.600,2.917
	BON,2,0.000,0.000,0.001
	DAH,2,0.000,0.000,0.001
	DGB,2,-5.421,4.243,2.498
	FUL,2,-11.050,0.000,1.952
	JNN,2,0.000,0.000,0.001
	KAN,2,-1.552,4.605,9.446
	KBU,2,0.000,0.000,0.001
	KNG,1,2.532,2.966,3.479
	KTS,2,0.000,0.000,0.001
	MSI,2,0.000,0.000,0.001
	NUP,2,0.000,0.000,0.001
	TMB,2,0.000,0.000,0.001
	YAO,2,-12.489,29.832,8.242
	YAT,2,0.000,0.000,0.001
	ZAF,2,0.000,0.000,0.001
	ZZZ,2,-11.440,0.000,2.204
	NDO,1,0.000,0.000,0.001
	AVA,2,0.000,0.000,0.001
	HSE,1,-4.906,65.801,3.894
	JOH,2,0.000,0.000,0.001
	KED,2,-8.046,0.760,8.388
	LIG,1,0.000,0.000,0.001
	MPH,1,-7.539,0.000,2.438
	MYA,2,0.000,0.000,0.001
	PRK,2,0.000,0.000,0.001
