ID,Owner
126,PRO,,,,,,,,
127,ITA,,,,,,,,
128,RUM,,,,,,,,
129,CLI,,,,,,,,
130,RUM,,,,,,,,
131,CLI,,,,,,,,
132,HAB,,,,,,,,
133,HAB,,,,,,,,
134,HAB,,,,,,,,
135,CLI,,,,,,,,
136,RUM,,,,,,,,
137,RUM,,,,,,,,
138,RUM,,,,,,,,
139,RUM,,,,,,,,
140,RUM,,,,,,,,
141,RUM,,,,,,,,
142,RUM,,,,,,,,
143,RUM,,,,,,,,
144,RUM,,,,,,,,
145,RUM,,,,,,,,
146,RUM,,,,,,,,
147,RUM,,,,,,,,
148,RUM,,,,,,,,
149,RUM,,,,,,,,
150,RUM,,,,,,,,
151,RUM,,,,,,,,
152,CLI,,,,,,,,
153,HUN,,,,,,,,
154,RUM,,,,,,,,
155,RUM,,,,,,,,
156,RUM,,,,,,,,
157,RUM,,,,,,,,
158,RUM,,,,,,,,
159,RUM,,,,,,,,
160,RUM,,,,,,,,
161,RUM,,,,,,,,
162,RUM,,,,,,,,
163,RUM,,,,,,,,
164,RUM,,,,,,,,
165,HAB,,,,,,,,
166,ITA,,,,,,,,
167,NED,,,,,,,,
168,NED,,,,,,,,
169,IRE,,,,,,,,
170,IRE,,,,,,,,
171,IRE,,,,,,,,
172,IRE,,,,,,,,
173,PRO,,,,,,,,
174,PRO,,,,,,,,
175,PRO,,,,,,,,
176,PRO,,,,,,,,
177,FRA,,,,,,,,
178,PRO,,,,,,,,
179,FRA,,,,,,,,
180,PRO,,,,,,,,
181,FRA,,,,,,,,
182,FRA,,,,,,,,
183,NED,,,,,,,,
184,FRA,,,,,,,,
185,NED,,,,,,,,
186,FRA,,,,,,,,
187,PRO,,,,,,,,
188,LOR,,,,,,,,
189,LOR,,,,,,,,
190,NED,,,,,,,,
191,NED,,,,,,,,
192,PRO,,,,,,,,
193,PRO,,,,,,,,
194,PRO,,,,,,,,
195,PRO,,,,,,,,
196,PRO,,,,,,,,
197,PRO,,,,,,,,
198,PRO,,,,,,,,
199,NED,,,,,,,,
200,PRO,,,,,,,,
201,PRO,,,,,,,,
202,PRO,,,,,,,,
203,FRA,,,,,,,,
204,PRO,,,,,,,,
205,SWI,,,,,,,,
206,CAS,,,,,,,,
207,CAS,,,,,,,,
208,CAS,,,,,,,,
209,CAS,,,,,,,,
210,CAS,,,,,,,,
211,CAS,,,,,,,,
212,PRO,,,,,,,,
213,PRO,,,,,,,,
214,CAS,,,,,,,,
215,CAS,,,,,,,,
216,CAS,,,,,,,,
217,CAS,,,,,,,,
218,CAS,,,,,,,,
219,CAS,,,,,,,,
220,CAS,,,,,,,,
221,CAS,,,,,,,,
222,CAS,,,,,,,,
223,CAS,,,,,,,,
224,CAS,,,,,,,,
225,CAS,,,,,,,,
226,CAS,,,,,,,,
227,POR,,,,,,,,
228,IRE,,,,,,,,
229,POR,,,,,,,,
230,POR,,,,,,,,
231,IRE,,,,,,,,
232,IRE,,,,,,,,
233,IRE,,,,,,,,
234,IRE,,,,,,,,
235,IRE,,,,,,,,
236,IRE,,,,,,,,
237,IRE,,,,,,,,
238,IRE,,,,,,,,
239,IRE,,,,,,,,
240,IRE,,,,,,,,
241,IRE,,,,,,,,
242,IRE,,,,,,,,
243,IRE,,,,,,,,
244,IRE,,,,,,,,
245,IRE,,,,,,,,
246,IRE,,,,,,,,
247,IRE,,,,,,,,
248,SCO,,,,,,,,
249,IRE,,,,,,,,
250,SCO,,,,,,,,
251,SCO,,,,,,,,
252,SCO,,,,,,,,
253,SCO,,,,,,,,
254,TEU,,,,,,,,
255,TEU,,,,,,,,
256,TEU,,,,,,,,
257,TEU,,,,,,,,
258,TEU,,,,,,,,
259,TEU,,,,,,,,
260,TEU,,,,,,,,
261,TEU,,,,,,,,
262,TEU,,,,,,,,
263,SAX,,,,,,,,
264,SAX,,,,,,,,
265,SAX,,,,,,,,
266,BOH,,,,,,,,
267,BOH,,,,,,,,
268,TEU,,,,,,,,
269,LIT,,,,,,,,
270,LIT,,,,,,,,
271,TEU,,,,,,,,
272,LIT,,,,,,,,
273,TEU,,,,,,,,
274,TEU,,,,,,,,
275,TEU,,,,,,,,
276,LIT,,,,,,,,
277,TEU,,,,,,,,
278,LIT,,,,,,,,
279,TEU,,,,,,,,
280,TEU,,,,,,,,
281,TEU,,,,,,,,
282,TEU,,,,,,,,
283,TEU,,,,,,,,
284,CRI,,,,,,,,
285,CRI,,,,,,,,
286,CRI,,,,,,,,
287,CRI,,,,,,,,
288,CRI,,,,,,,,
289,TEU,,,,,,,,
290,TEU,,,,,,,,
291,TEU,,,,,,,,
292,LIT,,,,,,,,
293,TEU,,,,,,,,
294,TEU,,,,,,,,
295,TEU,,,,,,,,
296,LIT,,,,,,,,
297,TEU,,,,,,,,
298,TEU,,,,,,,,
299,TEU,,,,,,,,
300,TEU,,,,,,,,
301,TEU,,,,,,,,
302,CRI,,,,,,,,
303,CRI,,,,,,,,
304,TEU,,,,,,,,
305,CRI,,,,,,,,
306,TEU,,,,,,,,
307,TEU,,,,,,,,
308,MOS,,,,,,,,
309,NOV,,,,,,,,
310,TEU,,,,,,,,
311,TEU,,,,,,,,
312,MOS,,,,,,,,
313,NOV,,,,,,,,
314,MOS,,,,,,,,
315,SWE,,,,,,,,
316,RUM,,,,,,,,
317,RUM,,,,,,,,
318,RUM,,,,,,,,
319,RUM,,,,,,,,
320,KNI,,,,,,,,
321,CYP,,,,,,,,
322,RUM,,,,,,,,
323,RUM,,,,,,,,
324,RUM,,,,,,,,
325,RUM,,,,,,,,
326,RUM,,,,,,,,
327,RUM,,,,,,,,
328,RUM,,,,,,,,
329,RUM,,,,,,,,
330,CRI,,,,,,,,
331,RUM,,,,,,,,
332,RUM,,,,,,,,
333,MJO,,,,,,,,
334,CAS,,,,,,,,
335,PRO,,,,,,,,
336,TUN,,,,,,,,
337,TUN,,,,,,,,
338,TUN,,,,,,,,
339,TUN,,,,,,,,
340,TUN,,,,,,,,
341,TUN,,,,,,,,
342,CAS,,,,,,,,
343,PRO,,,,,,,,
344,MOR,,,,,,,,
345,MOR,,,,,,,,
346,TUN,,,,,,,,
347,PRO,,,,,,,,
348,TUN,,,,,,,,
349,TUN,,,,,,,,
350,TUN,,,,,,,,
351,TUN,,,,,,,,
352,TUN,,,,,,,,
353,TUN,,,,,,,,
354,TUN,,,,,,,,
355,TUN,,,,,,,,
356,TUN,,,,,,,,
357,MAM,,,,,,,,
358,RUM,,,,,,,,
359,MAM,,,,,,,,
360,MAM,,,,,,,,
361,RUM,,,,,,,,
362,RUM,,,,,,,,
363,RUM,,,,,,,,
364,RUM,,,,,,,,
365,TUN,,,,,,,,
366,CAS,,,,,,,,
367,IRE,,,,,,,,
368,IRE,,,,,,,,
369,IRE,,,,,,,,
370,DAN,,,,,,,,
371,DAN,,,,,,,,
372,IRE,,,,,,,,
373,IRE,,,,,,,,
374,IRE,,,,,,,,
375,IRE,,,,,,,,
376,IRE,,,,,,,,
377,SYR,,,,,,,,
378,SYR,,,,,,,,
379,MAM,,,,,,,,
380,MAM,,,,,,,,
381,MAM,,,,,,,,
382,SYR,,,,,,,,
383,MAM,,,,,,,,
384,MDA,,,,,,,,
385,MAM,,,,,,,,
386,YEM,,,,,,,,
387,YEM,,,,,,,,
388,YEM,,,,,,,,
389,HDR,,,,,,,,
390,YEM,,,,,,,,
391,YEM,,,,,,,,
392,ALH,,,,,,,,
393,TUN,,,,,,,,
394,HDR,,,,,,,,
395,HDR,,,,,,,,
396,ALH,,,,,,,,
397,HDR,,,,,,,,
398,ALH,,,,,,,,
399,ORM,,,,,,,,
400,TUN,,,,,,,,
401,HDR,,,,,,,,
402,HDR,,,,,,,,
403,ORM,,,,,,,,
404,ALH,,,,,,,,
405,SYR,,,,,,,,
406,QOM,,,,,,,,
407,SYR,,,,,,,,
408,CRI,,,,,,,,
409,QOM,,,,,,,,
410,QOM,,,,,,,,
411,CRI,,,,,,,,
412,CRI,,,,,,,,
413,CRI,,,,,,,,
414,CRI,,,,,,,,
415,QOM,,,,,,,,
416,QOM,,,,,,,,
417,CRI,,,,,,,,
418,CRI,,,,,,,,
419,CRI,,,,,,,,
420,CRI,,,,,,,,
421,CRI,,,,,,,,
422,CRI,,,,,,,,
423,CRI,,,,,,,,
424,QOM,,,,,,,,
425,CRI,,,,,,,,
426,CRI,,,,,,,,
427,TIM,,,,,,,,
428,CRI,,,,,,,,
429,QOM,,,,,,,,
430,FRS,,,,,,,,
431,TIM,,,,,,,,
432,TIM,,,,,,,,
433,CRI,,,,,,,,
434,TUN,,,,,,,,
435,SIS,,,,,,,,
436,TRS,,,,,,,,
437,KHI,,,,,,,,
438,KHI,,,,,,,,
439,CRI,,,,,,,,
440,KHI,,,,,,,,
441,KHI,,,,,,,,
442,KHI,,,,,,,,
443,CRI,,,,,,,,
444,KHI,,,,,,,,
445,TRS,,,,,,,,
446,TRS,,,,,,,,
447,AFG,,,,,,,,
448,AFG,,,,,,,,
449,AFG,,,,,,,,
450,AFG,,,,,,,,
451,AFG,,,,,,,,
452,CHG,,,,,,,,
453,TRS,,,,,,,,
454,TRS,,,,,,,,
455,KHI,,,,,,,,
456,CHG,,,,,,,,
457,TRS,,,,,,,,
458,TRS,,,,,,,,
459,CHG,,,,,,,,
460,CHG,,,,,,,,
461,CHG,,,,,,,,
462,CRI,,,,,,,,
463,CRI,,,,,,,,
464,CRI,,,,,,,,
465,CRI,,,,,,,,
466,CRI,,,,,,,,
467,CRI,,,,,,,,
468,CRI,,,,,,,,
469,CRI,,,,,,,,
470,TEU,,,,,,,,
471,TEU,,,,,,,,
472,TEU,,,,,,,,
473,TEU,,,,,,,,
474,TEU,,,,,,,,
475,KAZ,,,,,,,,
476,NOG,,,,,,,,
477,CHG,,,,,,,,
478,CHG,,,,,,,,
479,CHG,,,,,,,,
480,CHG,,,,,,,,
481,POR,,,,,,,,
482,NONE,,,,,,,,
483,NONE,,,,,,,,
484,CAS,,,,,,,,
485,C00,,,,,,,,
486,C00,,,,,,,,
487,C00,,,,,,,,
488,C00,,,,,,,,
489,C00,,,,,,,,
490,C00,,,,,,,,
491,C00,,,,,,,,
492,C00,,,,,,,,
493,C00,,,,,,,,
494,C00,,,,,,,,
495,NONE,,,,,,,,
496,NONE,,,,,,,,
497,C00,,,,,,,,
498,C00,,,,,,,,
499,C00,,,,,,,,
500,C00,,,,,,,,
501,C00,,,,,,,,
502,NONE,,,,,,,,
503,GUJ,,,,,,,,
504,TUN,,,,,,,,
505,TUN,,,,,,,,
506,DLH,,,,,,,,
507,DLH,,,,,,,,
508,DLH,,,,,,,,
509,DLH,,,,,,,,
510,DLH,,,,,,,,
511,DLH,,,,,,,,
512,DLH,,,,,,,,
513,JSL,,,,,,,,
514,TUN,,,,,,,,
515,GUJ,,,,,,,,
516,GUJ,,,,,,,,
517,GUJ,,,,,,,,
518,TUN,,,,,,,,
519,TUN,,,,,,,,
520,DLH,,,,,,,,
521,GUJ,,,,,,,,
522,DLH,,,,,,,,
523,DLH,,,,,,,,
524,TUN,,,,,,,,
525,DLH,,,,,,,,
526,MLW,,,,,,,,
527,BAH,,,,,,,,
528,TUN,,,,,,,,
529,BAH,,,,,,,,
530,VIJ,,,,,,,,
531,VIJ,,,,,,,,
532,BAH,,,,,,,,
533,VIJ,,,,,,,,
534,VIJ,,,,,,,,
535,VIJ,,,,,,,,
536,VIJ,,,,,,,,
537,VIJ,,,,,,,,
538,VIJ,,,,,,,,
539,VIJ,,,,,,,,
540,VIJ,,,,,,,,
541,VIJ,,,,,,,,
542,BAH,,,,,,,,
543,BAH,,,,,,,,
544,BAH,,,,,,,,
545,BAH,,,,,,,,
546,BAH,,,,,,,,
547,ORI,,,,,,,,
548,BAH,,,,,,,,
549,BAH,,,,,,,,
550,MLW,,,,,,,,
551,MLW,,,,,,,,
552,ORI,,,,,,,,
553,ORI,,,,,,,,
554,BNG,,,,,,,,
555,JNP,,,,,,,,
556,DLH,,,,,,,,
557,GUG,,,,,,,,
558,ORI,,,,,,,,
559,DLH,,,,,,,,
560,ORI,,,,,,,,
561,BNG,,,,,,,,
562,BNG,,,,,,,,
563,BNG,,,,,,,,
564,BNG,,,,,,,,
565,PHA,,,,,,,,
566,BNG,,,,,,,,
567,BNG,,,,,,,,
568,BNG,,,,,,,,
569,BAH,,,,,,,,
570,BNG,,,,,,,,
571,BNG,,,,,,,,
572,VIJ,,,,,,,,
573,BNG,,,,,,,,
574,NONE,,,,,,,,
575,BAL,,,,,,,,
576,TUN,,,,,,,,
577,BAL,,,,,,,,
578,AFG,,,,,,,,
579,ARK,,,,,,,,
580,BNG,,,,,,,,
581,BNG,,,,,,,,
582,HSE,,,,,,,,
583,HSE,,,,,,,,
584,BNG,,,,,,,,
585,AYU,,,,,,,,
586,AYU,,,,,,,,
587,HSE,,,,,,,,
588,HSE,,,,,,,,
589,AYU,,,,,,,,
590,AYU,,,,,,,,
591,AYU,,,,,,,,
592,AYU,,,,,,,,
593,AYU,,,,,,,,
594,KED,,,,,,,,
595,MLC,,,,,,,,
596,MLC,,,,,,,,
597,MLC,,,,,,,,
598,PAH,,,,,,,,
599,KED,,,,,,,,
600,AYU,,,,,,,,
601,AYU,,,,,,,,
602,AYU,,,,,,,,
603,AYU,,,,,,,,
604,KHM,,,,,,,,
605,AYU,,,,,,,,
606,AYU,,,,,,,,
607,DAI,,,,,,,,
608,AYU,,,,,,,,
609,AYU,,,,,,,,
610,DAI,,,,,,,,
611,LXA,,,,,,,,
612,AYU,,,,,,,,
613,DAI,,,,,,,,
614,AYU,,,,,,,,
615,AYU,,,,,,,,
616,DAI,,,,,,,,
617,PSA,,,,,,,,
618,PSA,,,,,,,,
619,PSA,,,,,,,,
620,MLC,,,,,,,,
621,NONE,,,,,,,,
622,MLC,,,,,,,,
623,MLC,,,,,,,,
624,SUN,,,,,,,,
625,SUN,,,,,,,,
626,SUN,,,,,,,,
627,BLM,,,,,,,,
628,SUN,,,,,,,,
629,SUN,,,,,,,,
630,SUN,,,,,,,,
631,BLI,,,,,,,,
632,NONE,,,,,,,,
633,NONE,,,,,,,,
634,NONE,,,,,,,,
635,NONE,,,,,,,,
636,BEI,,,,,,,,
637,BEI,,,,,,,,
638,KUT,,,,,,,,
639,BNJ,,,,,,,,
640,LFA,,,,,,,,
641,BNE,,,,,,,,
642,BNE,,,,,,,,
643,NONE,,,,,,,,
644,NONE,,,,,,,,
645,NONE,,,,,,,,
646,NONE,,,,,,,,
647,NONE,,,,,,,,
648,NONE,,,,,,,,
649,TER,,,,,,,,
650,TID,,,,,,,,
651,SUL,,,,,,,,
652,MGD,,,,,,,,
653,MGD,,,,,,,,
654,NONE,,,,,,,,
655,BEI,,,,,,,,
656,MNA,,,,,,,,
657,NONE,,,,,,,,
658,NONE,,,,,,,,
659,LFA,,,,,,,,
660,MMA,,,,,,,,
661,MMA,,,,,,,,
662,AYU,,,,,,,,
663,AYU,,,,,,,,
664,YUE,,,,,,,,
665,YUE,,,,,,,,
666,YUE,,,,,,,,
667,YUE,,,,,,,,
668,WUU,,,,,,,,
669,WUU,,,,,,,,
670,WUU,,,,,,,,
671,LNG,,,,,,,,
672,CXI,,,,,,,,
673,CDL,,,,,,,,
674,AYU,,,,,,,,
675,AYU,,,,,,,,
676,PHA,,,,,,,,
677,PHA,,,,,,,,
678,KAM,,,,,,,,
679,SHU,,,,,,,,
680,SHU,,,,,,,,
681,SHU,,,,,,,,
682,LNG,,,,,,,,
683,WUU,,,,,,,,
684,WUU,,,,,,,,
685,MNG,,,,,,,,
686,MNG,,,,,,,,
687,LNG,,,,,,,,
688,LNG,,,,,,,,
689,CSH,,,,,,,,
690,QIC,,,,,,,,
691,QIC,,,,,,,,
692,JIN,,,,,,,,
693,CSH,,,,,,,,
694,CSH,,,,,,,,
695,CSH,,,,,,,,
696,CSH,,,,,,,,
697,CSH,,,,,,,,
698,CSH,,,,,,,,
699,CHG,,,,,,,,
700,CSH,,,,,,,,
701,CSH,,,,,,,,
702,CSH,,,,,,,,
703,KRC,,,,,,,,
704,CSH,,,,,,,,
705,PHA,,,,,,,,
706,CHG,,,,,,,,
707,CHG,,,,,,,,
708,CHG,,,,,,,,
709,OIR,,,,,,,,
710,KAS,,,,,,,,
711,KAS,,,,,,,,
712,KAS,,,,,,,,
713,CHG,,,,,,,,
714,CHG,,,,,,,,
715,CHG,,,,,,,,
716,OIR,,,,,,,,
717,OIR,,,,,,,,
718,OIR,,,,,,,,
719,OIR,,,,,,,,
720,OIR,,,,,,,,
721,OIR,,,,,,,,
722,KRC,,,,,,,,
723,OIR,,,,,,,,
724,OIR,,,,,,,,
725,MYR,,,,,,,,
726,CSH,,,,,,,,
727,MYR,,,,,,,,
728,MYR,,,,,,,,
729,NHX,,,,,,,,
730,MHX,,,,,,,,
731,MJZ,,,,,,,,
732,KOR,,,,,,,,
733,KOR,,,,,,,,
734,KOR,,,,,,,,
735,KOR,,,,,,,,
736,KOR,,,,,,,,
737,KOR,,,,,,,,
738,WUU,,,,,,,,
739,KAS,,,,,,,,
740,MLW,,,,,,,,
741,NONE,,,,,,,,
742,NONE,,,,,,,,
743,NONE,,,,,,,,
744,NONE,,,,,,,,
745,NONE,,,,,,,,
746,NONE,,,,,,,,
747,NONE,,,,,,,,
748,NONE,,,,,,,,
749,NONE,,,,,,,,
750,NONE,,,,,,,,
751,PTG,,,,,,,,
752,NONE,,,,,,,,
753,NONE,,,,,,,,
754,POR,,,,,,,,
755,POR,,,,,,,,
756,TPQ,,,,,,,,
757,NONE,,,,,,,,
758,NONE,,,,,,,,
759,NONE,,,,,,,,
760,NONE,,,,,,,,
761,NONE,,,,,,,,
762,TUA,,,,,,,,
763,NONE,,,,,,,,
764,NONE,,,,,,,,
765,NONE,,,,,,,,
766,NONE,,,,,,,,
767,TEU,,,,,,,,
768,NONE,,,,,,,,
769,NONE,,,,,,,,
770,TEU,,,,,,,,
771,LIT,,,,,,,,
772,C03,,,,,,,,
773,C03,,,,,,,,
774,YAO,,,,,,,,
775,NONE,,,,,,,,
776,NONE,,,,,,,,
777,NONE,,,,,,,,
778,C03,,,,,,,,
779,C03,,,,,,,,
780,NONE,,,,,,,,
781,NONE,,,,,,,,
782,NONE,,,,,,,,
783,MPC,,,,,,,,
784,NONE,,,,,,,,
785,NONE,,,,,,,,
786,NONE,,,,,,,,
787,NONE,,,,,,,,
788,ZAN,,,,,,,,
789,NONE,,,,,,,,
790,C03,,,,,,,,
791,CUA,,,,,,,,
792,NONE,,,,,,,,
793,NONE,,,,,,,,
794,CRA,,,,,,,,
795,CRA,,,,,,,,
796,NONE,,,,,,,,
797,PCJ,,,,,,,,
798,KON,,,,,,,,
799,NONE,,,,,,,,
800,NONE,,,,,,,,
801,NONE,,,,,,,,
802,CSU,,,,,,,,
803,NONE,,,,,,,,
804,CSU,,,,,,,,
805,NONE,,,,,,,,
806,NONE,,,,,,,,
807,CSU,,,,,,,,
808,CSU,,,,,,,,
809,ICM,,,,,,,,
810,CSU,,,,,,,,
811,CSU,,,,,,,,
812,CHM,,,,,,,,
813,HJA,,,,,,,,
814,HJA,,,,,,,,
815,NONE,,,,,,,,
816,CHM,,,,,,,,
817,CYA,,,,,,,,
818,NONE,,,,,,,,
819,CHM,,,,,,,,
820,CYA,,,,,,,,
821,NONE,,,,,,,,
822,NONE,,,,,,,,
823,NONE,,,,,,,,
824,NONE,,,,,,,,
825,MCA,,,,,,,,
826,NONE,,,,,,,,
827,NONE,,,,,,,,
828,NONE,,,,,,,,
829,NONE,,,,,,,,
830,NONE,,,,,,,,
831,CAB,,,,,,,,
832,MCA,,,,,,,,
833,NONE,,,,,,,,
834,NONE,,,,,,,,
835,NONE,,,,,,,,
836,NONE,,,,,,,,
837,NONE,,,,,,,,
838,NONE,,,,,,,,
839,CHT,,,,,,,,
840,NONE,,,,,,,,
841,KIC,,,,,,,,
842,ITZ,,,,,,,,
843,CTM,,,,,,,,
844,LAC,,,,,,,,
845,CNP,,,,,,,,
846,COC,,,,,,,,
847,MIX,,,,,,,,
848,HST,,,,,,,,
849,TLA,,,,,,,,
850,TLX,,,,,,,,
851,TLA,,,,,,,,
852,AZT,,,,,,,,
853,AZT,,,,,,,,
854,XAL,,,,,,,,
855,YAQ,,,,,,,,
856,NONE,,,,,,,,
857,NONE,,,,,,,,
858,HST,,,,,,,,
859,NONE,,,,,,,,
860,MSC,,,,,,,,
861,NONE,,,,,,,,
862,NONE,,,,,,,,
863,NONE,,,,,,,,
864,LIP,,,,,,,,
865,NONE,,,,,,,,
866,NONE,,,,,,,,
867,ZNI,,,,,,,,
868,ZNI,,,,,,,,
869,NONE,,,,,,,,
870,NONE,,,,,,,,
871,NONE,,,,,,,,
872,CNK,,,,,,,,
873,NONE,,,,,,,,
874,NONE,,,,,,,,
875,NAH,,,,,,,,
876,ZNI,,,,,,,,
877,PIM,,,,,,,,
878,NONE,,,,,,,,
879,NONE,,,,,,,,
880,OHK,,,,,,,,
881,NONE,,,,,,,,
882,NONE,,,,,,,,
883,NONE,,,,,,,,
884,HNI,,,,,,,,
885,ISL,,,,,,,,
886,NONE,,,,,,,,
887,HNI,,,,,,,,
888,HNI,,,,,,,,
889,ISL,,,,,,,,
890,NONE,,,,,,,,
891,NONE,,,,,,,,
892,NONE,,,,,,,,
893,NTC,,,,,,,,
894,NTC,,,,,,,,
895,ANL,,,,,,,,
896,NONE,,,,,,,,
897,CAQ,,,,,,,,
898,NONE,,,,,,,,
899,F00,,,,,,,,
900,CAO,,,,,,,,
901,NONE,,,,,,,,
902,PAW,,,,,,,,
903,LAK,,,,,,,,
904,CHY,,,,,,,,
905,NONE,,,,,,,,
906,WCY,,,,,,,,
907,NONE,,,,,,,,
908,NONE,,,,,,,,
909,NONE,,,,,,,,
910,NONE,,,,,,,,
911,HUR,,,,,,,,
912,NONE,,,,,,,,
913,NONE,,,,,,,,
914,NONE,,,,,,,,
915,OEO,,,,,,,,
916,NONE,,,,,,,,
917,OJI,,,,,,,,
918,F00,,,,,,,,
919,ATA,,,,,,,,
920,CHO,,,,,,,,
921,CHO,,,,,,,,
922,ATA,,,,,,,,
923,COW,,,,,,,,
924,ATA,,,,,,,,
925,COW,,,,,,,,
926,ICH,,,,,,,,
927,ICH,,,,,,,,
928,ICH,,,,,,,,
929,ICH,,,,,,,,
930,COW,,,,,,,,
931,COO,,,,,,,,
932,ALT,,,,,,,,
933,NONE,,,,,,,,
934,F00,,,,,,,,
935,CIA,,,,,,,,
936,CHO,,,,,,,,
937,NONE,,,,,,,,
938,POW,,,,,,,,
939,F00,,,,,,,,
940,NONE,,,,,,,,
941,F00,,,,,,,,
942,DAN,,,,,,,,
943,NONE,,,,,,,,
944,NONE,,,,,,,,
945,HUR,,,,,,,,
946,NONE,,,,,,,,
947,KSK,,,,,,,,
948,NONE,,,,,,,,
949,NONE,,,,,,,,
950,POW,,,,,,,,
951,NONE,,,,,,,,
952,POW,,,,,,,,
953,POW,,,,,,,,
954,NONE,,,,,,,,
955,NONE,,,,,,,,
956,C02,,,,,,,,
957,HWK,,,,,,,,
958,HUR,,,,,,,,
959,HUR,,,,,,,,
960,IRO,,,,,,,,
961,NONE,,,,,,,,
962,C02,,,,,,,,
963,PEQ,,,,,,,,
964,IRO,,,,,,,,
965,C02,,,,,,,,
966,NONE,,,,,,,,
967,NONE,,,,,,,,
968,C02,,,,,,,,
969,NONE,,,,,,,,
970,NONE,,,,,,,,
971,NONE,,,,,,,,
972,NONE,,,,,,,,
973,NONE,,,,,,,,
974,SAL,,,,,,,,
975,NONE,,,,,,,,
976,NONE,,,,,,,,
977,NONE,,,,,,,,
978,NONE,,,,,,,,
979,NONE,,,,,,,,
980,IRE,,,,,,,,
981,C01,,,,,,,,
982,NONE,,,,,,,,
983,C01,,,,,,,,
984,NONE,,,,,,,,
985,NONE,,,,,,,,
986,C01,,,,,,,,
987,HUR,,,,,,,,
988,HUR,,,,,,,,
989,HUR,,,,,,,,
990,HUR,,,,,,,,
991,NONE,,,,,,,,
992,MSG,,,,,,,,
993,HUR,,,,,,,,
994,C01,,,,,,,,
995,C01,,,,,,,,
996,NONE,,,,,,,,
997,NONE,,,,,,,,
998,NONE,,,,,,,,
999,NONE,,,,,,,,
1000,NONE,,,,,,,,
1001,NONE,,,,,,,,
1002,NONE,,,,,,,,
